split,model,fraction,checkpoint_selection,metric,baseline_mean,baseline_std,selected_mean,selected_std,improvement_mean,improvement_std,paired_seeds,improved_seeds,improvement_pct
historical_test,g05_full_reconstruction,1.0,total,pairwise_relative_sign_accuracy,0.9481999994913738,0.0021165846121033753,0.9468000005086262,0.0018330264487855488,-0.0013999989827473784,0.0035552569942855355,3,1,-0.14764806828710772
historical_test,g05_full_reconstruction,1.0,total,position_mae_x,0.4558149617513021,0.010497867731058265,0.4288294169108073,0.015489307542829088,0.026985544840494775,0.018473484097031208,3,3,5.920285007059158
historical_test,g05_full_reconstruction,1.0,total,position_mae_y,0.43623745600382485,0.01452540155827926,0.41639416376749677,0.012288547094237825,0.019843292236328136,0.01944628810102673,3,2,4.54873646525074
historical_test,g05_full_reconstruction,1.0,total,position_mae_z,0.22228513209025066,0.0015772338804244984,0.21544691975911456,0.003626231773284044,0.006838212331136073,0.00484950204888653,3,3,3.076324658708919
historical_test,g05_full_reconstruction,1.0,total,relative_configuration_accuracy,0.9100000000000001,0.0036055512754639926,0.9073333333333333,0.0030550504633038962,-0.002666666666666669,0.00585946527708232,3,1,-0.2930402930402933
historical_test,g05_full_reconstruction,1.0,total,relative_sign_accuracy,0.9596000035603841,0.0016000099182143684,0.9581333363850911,0.0012220281767027664,-0.0014666671752929794,0.00230941869609039,3,1,-0.15284151415706904
historical_test,g05_sign_only,1.0,structure,absolute_sign_accuracy,0.8801333312988281,0.0033306697528613844,0.885066655476888,0.0015534976013578878,0.004933324178059917,0.002858904806094664,3,3,0.5605200942429626
historical_test,g05_sign_only,1.0,structure,absolute_sign_set_accuracy,0.8383333333333334,0.005507570547286107,0.8443333333333333,0.0011547005383792527,0.006000000000000005,0.005567764362830027,3,3,0.7157057654075553
historical_test,g05_sign_only,1.0,structure,charge_mae,0.28870495096842447,0.004621970101234651,0.2839926071166992,0.0015911705892745417,0.004712343851725254,0.005024054404064213,3,2,1.63223520619175
historical_test,g05_sign_only,1.0,structure,charge_magnitude_mae,0.15664634704589844,0.0009784007007414726,0.15793100611368815,0.0002920073977652257,-0.0012846590677897118,0.0010552299394687968,3,0,-0.8201015165794437
historical_test,g05_sign_only,1.0,structure,global_invariant_charge_mae,0.19419565264383953,0.002897342360489896,0.19413576634724936,0.0015078525040183317,5.988629659016883e-05,0.0015343824316243276,3,2,0.03083812421898138
historical_test,g05_sign_only,1.0,structure,global_sign_accuracy,0.8666666666666667,0.003055050463303896,0.8666666666666667,0.0037859388972001857,0.0,0.005567764362830027,3,2,0.0
historical_test,g05_sign_only,1.0,structure,global_sign_bce,0.33765295791625977,0.003426615004721592,0.3370027885437012,0.004171895498424016,0.0006501693725585733,0.004971770644999349,3,1,0.19255550923377954
historical_test,g05_sign_only,1.0,structure,loss_global_sign,0.3376529592672983,0.0034266162810183695,0.3370027904510498,0.004171895196113861,0.0006501688162485753,0.0049717703335047094,3,1,0.1925553437053925
historical_test,g05_sign_only,1.0,structure,loss_magnitude,0.07500901488463084,0.0007549610907984,0.07560967711607615,0.00047072927302647916,-0.0006006622314453184,0.0006357599769448464,3,0,-0.8007867219282633
historical_test,g05_sign_only,1.0,structure,loss_position,0.4560227057933807,0.013186555466288106,0.4397788985570272,0.009338715722158582,0.016243807236353564,0.013174568765463529,3,3,3.5620610618703425
historical_test,g05_sign_only,1.0,structure,loss_relative_sign,0.06346956344445547,0.0032497678191507192,0.06965266579389572,0.0052849307679018005,-0.006183102349440253,0.00402604391749041,3,0,-9.741838471681488
historical_test,g05_sign_only,1.0,structure,loss_structure,0.5945012825330099,0.016378357438890497,0.5850412414868672,0.004504841182041603,0.009460041046142583,0.014006884549054664,3,2,1.5912566253576266
historical_test,g05_sign_only,1.0,structure,loss_total,0.9321542418003083,0.013724019871626312,0.9220440319379172,0.006506190107171318,0.010110209862391159,0.016087640187118352,3,2,1.0846069683558903
historical_test,g05_sign_only,1.0,structure,mean_position_3d_error,0.7490034764607748,0.014578744509521558,0.7308900375366211,0.008237302888280416,0.018113438924153662,0.014666993067402321,3,3,2.4183384314508265
historical_test,g05_sign_only,1.0,structure,mean_position_mae,0.3672108357747396,0.006775319347987862,0.3584436467488607,0.0038343153906636733,0.008767189025878919,0.006814109603012542,3,3,2.387508257315432
historical_test,g05_sign_only,1.0,structure,observations_per_sample,32.0,0.0,32.0,0.0,0.0,0.0,3,0,0.0
historical_test,g05_sign_only,1.0,structure,observed_sample_fraction,1.0,0.0,1.0,0.0,0.0,0.0,3,0,0.0
historical_test,g05_sign_only,1.0,structure,pairwise_relative_sign_accuracy,0.9484666646321614,0.0021007957040957035,0.9495999984741211,0.0020297698934604778,0.0011333338419596457,0.0023180411599832466,3,2,0.1194911623382336
historical_test,g05_sign_only,1.0,structure,position_mae_x,0.44785412470499675,0.0034668975042215088,0.43462841924031576,0.013458468124122073,0.013225705464681011,0.010278720111108789,3,3,2.9531279796502568
historical_test,g05_sign_only,1.0,structure,position_mae_y,0.43363606389363607,0.019029855284083262,0.4244642435709635,0.023656796294537583,0.009171820322672533,0.026365336461574355,3,2,2.1150962953400096
historical_test,g05_sign_only,1.0,structure,position_mae_z,0.22014225323994954,0.00029312150720583324,0.21623823547363283,0.0012645363186915611,0.003904017766316733,0.0010790610430568934,3,3,1.7734068352891126
historical_test,g05_sign_only,1.0,structure,relative_configuration_accuracy,0.9106666666666667,0.004041451884327384,0.912,0.0036055512754639926,0.0013333333333333346,0.004163331998932269,3,1,0.14641288433382152
historical_test,g05_sign_only,1.0,structure,relative_sign_accuracy,0.9601333338419596,0.0023437820310357486,0.9599999923706054,0.0017435601025131162,-0.00013334147135416843,0.0022030227702505467,3,1,-0.013887807729849818
historical_test,g05_sign_only,1.0,total,absolute_sign_accuracy,0.881066665649414,0.004085751718612068,0.8848666636149088,0.0018147504774200798,0.0037999979654947946,0.002645762845625432,3,3,0.43129516909982096
historical_test,g05_sign_only,1.0,total,absolute_sign_set_accuracy,0.8386666666666667,0.005507570547286107,0.843,0.0020000000000000018,0.0043333333333333375,0.0035118845842842493,3,3,0.5166931637519877
historical_test,g05_sign_only,1.0,total,charge_mae,0.2874914296468099,0.0050867157510642615,0.28468581517537433,0.002357134060457486,0.0028056144714355504,0.0037359439531499724,3,2,0.9758949944637705
historical_test,g05_sign_only,1.0,total,charge_magnitude_mae,0.15671512858072914,0.001030958480754207,0.1582013905843099,0.0007079384928671729,-0.001486262003580735,0.0010987832730073922,3,0,-0.948384509549831
historical_test,g05_sign_only,1.0,total,global_invariant_charge_mae,0.1945058428446452,0.00315900101336885,0.1953963368733724,0.003003160055197819,-0.000890494028727216,0.0018529957395128287,3,1,-0.4578237937245243
historical_test,g05_sign_only,1.0,total,global_sign_accuracy,0.8653333333333334,0.0011547005383792527,0.8656666666666667,0.0020816659994661343,0.00033333333333333365,0.0020816659994661343,3,2,0.03852080123266568
historical_test,g05_sign_only,1.0,total,global_sign_bce,0.33731351089477535,0.004000875355510083,0.33670519510904945,0.004642393902329905,0.0006083157857258992,0.005901456100198971,3,1,0.18034136376934595
historical_test,g05_sign_only,1.0,total,loss_global_sign,0.33731351304054263,0.004000875271419277,0.336705197095871,0.004642393434960709,0.0006083159446716261,0.00590145464353479,3,1,0.18034140974319962
historical_test,g05_sign_only,1.0,total,loss_magnitude,0.07501977519194285,0.0007534606571609035,0.07571552670001984,0.000633321393992372,-0.0006957515080769869,0.000590631849795452,3,0,-0.9274241442297881
historical_test,g05_sign_only,1.0,total,loss_position,0.4558286810715993,0.012928687338614443,0.4386297290325165,0.011103744594219556,0.017198952039082838,0.014751987432028667,3,3,3.773117566593251
historical_test,g05_sign_only,1.0,total,loss_relative_sign,0.06268445138136546,0.003241415722251609,0.07032917157808939,0.006449272782889965,-0.007644720196723934,0.003732181725790118,3,0,-12.195560507045487
historical_test,g05_sign_only,1.0,total,loss_structure,0.5935329054196676,0.015322420429480526,0.5846744203567505,0.004876539829283125,0.008858485062917124,0.01374875564700559,3,2,1.4925010866337023
historical_test,g05_sign_only,1.0,total,loss_total,0.9308464184602102,0.012632277578722964,0.9213796174526214,0.00760956321515187,0.009466801007588751,0.01686428260978098,3,2,1.017009983585538
historical_test,g05_sign_only,1.0,total,mean_position_3d_error,0.7487502975463868,0.014242910447977233,0.7316045633951823,0.007137295897524925,0.01714573415120446,0.013710923660245192,3,3,2.2899135008547016
historical_test,g05_sign_only,1.0,total,mean_position_mae,0.3669079678853353,0.0063710298967634416,0.3589694480895996,0.003024944606881002,0.007938519795735696,0.006049148726847452,3,3,2.1636269829432027
historical_test,g05_sign_only,1.0,total,observations_per_sample,32.0,0.0,32.0,0.0,0.0,0.0,3,0,0.0
historical_test,g05_sign_only,1.0,total,observed_sample_fraction,1.0,0.0,1.0,0.0,0.0,0.0,3,0,0.0
historical_test,g05_sign_only,1.0,total,pairwise_relative_sign_accuracy,0.9479999974568685,0.0022715646146104144,0.9482666651407877,0.0028023781985653286,0.0002666676839192898,0.0006110099262161945,3,2,0.028129502598592832
historical_test,g05_sign_only,1.0,total,position_mae_x,0.44731236648559564,0.0038411471778873824,0.4339554290771484,0.012302065665415692,0.01335693740844729,0.008507985280817715,3,3,2.9860425083681226
historical_test,g05_sign_only,1.0,total,position_mae_y,0.43353038152058915,0.018869113251446894,0.4264261512756347,0.0203605596151018,0.0071042302449544166,0.023510354617087,3,2,1.6386925917479267
historical_test,g05_sign_only,1.0,total,position_mae_z,0.21988109397888186,0.0002697015387156166,0.21652673085530597,0.0010130201171111126,0.003354363123575852,0.0012051306956712762,3,3,1.52553503481205
historical_test,g05_sign_only,1.0,total,relative_configuration_accuracy,0.91,0.004358898943540678,0.9096666666666667,0.004725815626252613,-0.00033333333333333365,0.0005773502691896262,3,0,-0.036630036630036666
historical_test,g05_sign_only,1.0,total,relative_sign_accuracy,0.9599999974568685,0.002433103005297438,0.958933329264323,0.0019731537120303362,-0.001066668192545528,0.0004618775724519247,3,0,-0.11111127035117017
validation,g05_full_reconstruction,1.0,structure,absolute_sign_accuracy,0.8738666585286459,0.00030549872004072086,0.8691333363850912,0.0034078324103194836,-0.004733322143554671,0.0033545876741700917,3,0,-0.541652676339008
validation,g05_full_reconstruction,1.0,structure,absolute_sign_set_accuracy,0.8329999999999999,0.0020000000000000018,0.8326666666666666,0.004163331998932269,-0.00033333333333333365,0.0023094010767585054,3,2,-0.040016006402561075
validation,g05_full_reconstruction,1.0,structure,charge_mae,0.2931011486053467,0.0019272541862291775,0.2964573872884115,0.004163230784425377,-0.003356238683064783,0.0027191198197965634,3,0,-1.145078652552083
validation,g05_full_reconstruction,1.0,structure,charge_magnitude_mae,0.15438514773050946,0.0007997270351652305,0.1533094857533773,0.0006206025380572982,0.0010756619771321585,0.0005769406093018162,3,3,0.6967392867413678
validation,g05_full_reconstruction,1.0,structure,global_invariant_charge_mae,0.18830696614583334,0.0020116717753495797,0.18428768157958986,0.0014977961060627272,0.00401928456624349,0.002386213043549395,3,3,2.1344322244195557
validation,g05_full_reconstruction,1.0,structure,global_sign_accuracy,0.8546666666666667,0.0032145502536643214,0.8536666666666667,0.0028867513459481316,-0.0010000000000000009,0.0034641016151377583,3,2,-0.1170046801872076
validation,g05_full_reconstruction,1.0,structure,global_sign_bce,0.3486823616027832,0.0017573489851624568,0.35296623992919923,0.0071528612362894,-0.004283878326416024,0.008775733561532785,3,1,-1.228590487549867
validation,g05_full_reconstruction,1.0,structure,loss_global_sign,0.34868236327171326,0.0017573490513597173,0.35296624151865635,0.007152860818450717,-0.004283878246943151,0.008775733116982758,3,1,-1.2285904588770118
validation,g05_full_reconstruction,1.0,structure,loss_magnitude,0.07383432294925055,0.0006841185826447805,0.07300636400779088,0.0006146022997202385,0.0008279589414596592,0.00025942452087680584,3,3,1.1213740553004736
validation,g05_full_reconstruction,1.0,structure,loss_position,0.4672147060235341,0.003922882026681014,0.4377456447283427,0.0026708063418850038,0.029469061295191445,0.0012800607268694609,3,3,6.307391637134611
validation,g05_full_reconstruction,1.0,structure,loss_relative_sign,0.06103588285048803,0.003991713455000121,0.06386010374625524,0.004562402679517311,-0.0028242208957672105,0.0005723716200620762,3,0,-4.627148431170155
validation,g05_full_reconstruction,1.0,structure,loss_structure,0.6020849078496298,0.0061247554387902255,0.5746121153831482,0.005950179339007813,0.027472792466481526,0.001808766799446335,3,3,4.562943217527525
validation,g05_full_reconstruction,1.0,structure,loss_total,0.9507672711213431,0.004495917920719366,0.9275783569018046,0.012829604982105112,0.023188914219538392,0.00847116605043113,3,3,2.4389684966952205
validation,g05_full_reconstruction,1.0,structure,mean_position_3d_error,0.7603277435302734,0.004766236801161905,0.7269511337280273,0.009166738581870925,0.03337660980224607,0.0050633201530532876,3,3,4.389766135229437
validation,g05_full_reconstruction,1.0,structure,mean_position_mae,0.3726226654052735,0.002003336383543591,0.35700895182291664,0.004401814868147116,0.015613713582356784,0.0024042711198249862,3,3,4.190221108899784
validation,g05_full_reconstruction,1.0,structure,observations_per_sample,32.0,0.0,32.0,0.0,0.0,0.0,3,0,0.0
validation,g05_full_reconstruction,1.0,structure,observed_sample_fraction,1.0,0.0,1.0,0.0,0.0,0.0,3,0,0.0
validation,g05_full_reconstruction,1.0,structure,pairwise_relative_sign_accuracy,0.9518666636149088,0.0018036963481203913,0.9561333287556965,0.001677310515405064,0.004266665140787736,0.0024684937113199764,3,3,0.44824189184062824
validation,g05_full_reconstruction,1.0,structure,position_mae_x,0.4480227406819661,0.00839968262123913,0.42654093297322593,0.018013990656209487,0.021481807708740235,0.019446784342858226,3,3,4.794802977197386
validation,g05_full_reconstruction,1.0,structure,position_mae_y,0.4465819816589356,0.013381232516377576,0.4275897356669108,0.009679154835022317,0.01899224599202476,0.010564979798784367,3,3,4.2528016740562435
validation,g05_full_reconstruction,1.0,structure,position_mae_z,0.22326322809855145,0.003615239548843551,0.21689614295959472,0.0007133012835688096,0.006367085138956711,0.002957814973615444,3,3,2.8518288448943294
validation,g05_full_reconstruction,1.0,structure,relative_configuration_accuracy,0.915,0.0030000000000000027,0.9226666666666667,0.0023094010767585054,0.007666666666666673,0.0037859388972001857,3,3,0.8378870673952648
validation,g05_full_reconstruction,1.0,structure,relative_sign_accuracy,0.9602666676839192,0.0012220273442854362,0.964000010172526,0.0003999938965086277,0.0037333424886067945,0.001404755571676111,3,3,0.3887818471936859
validation,g05_full_reconstruction,1.0,total,absolute_sign_accuracy,0.8747333297729493,0.0014742190950396195,0.8702666651407878,0.0031005349794872533,-0.004466664632161462,0.00162890615634664,3,0,-0.5106315810923604
validation,g05_full_reconstruction,1.0,total,absolute_sign_set_accuracy,0.835,0.0020000000000000018,0.8316666666666667,0.004725815626252613,-0.003333333333333336,0.002886751345948131,3,0,-0.39920159680638756
validation,g05_full_reconstruction,1.0,total,charge_mae,0.29163199679056806,0.0014946726133848447,0.29552029927571616,0.0034584105894416104,-0.003888302485148117,0.0032592650363388966,3,0,-1.3332907664245273
validation,g05_full_reconstruction,1.0,total,charge_magnitude_mae,0.1544390977223714,0.0008894238575392369,0.1540073356628418,0.0008464214763462703,0.00043176205952962415,0.0013181542107960772,3,2,0.2795678464178704
validation,g05_full_reconstruction,1.0,total,global_invariant_charge_mae,0.18773445320129398,0.0010633649184691107,0.18683275667826335,0.0013750402747066991,0.0009016965230305984,0.002381833789531106,3,1,0.4803042316711973
validation,g05_full_reconstruction,1.0,total,global_sign_accuracy,0.8543333333333333,0.0028867513459481316,0.8546666666666667,0.004041451884327384,0.00033333333333333365,0.0025166114784235852,3,1,0.03901677721420215
validation,g05_full_reconstruction,1.0,total,global_sign_bce,0.34708370335896815,0.004277215690896175,0.34229050890604656,0.00164422063344485,0.0047931944529215715,0.002679153654021436,3,3,1.380990927126375
validation,g05_full_reconstruction,1.0,total,loss_global_sign,0.34708370510737097,0.0042772154515027415,0.34229051105181374,0.0016442222805101436,0.004793194055557244,0.002679151930087733,3,3,1.3809908056831597
validation,g05_full_reconstruction,1.0,total,loss_magnitude,0.07381683067480724,0.0006540180304305911,0.07371394588549932,0.0004851301352273367,0.00010288478930791749,0.0011058956610326383,3,1,0.1393784972443023
validation,g05_full_reconstruction,1.0,total,loss_position,0.46728086105982464,0.004027336165050368,0.4369412538210551,0.00708055525894328,0.03033960723876955,0.005750462587008219,3,3,6.492799035243444
validation,g05_full_reconstruction,1.0,total,loss_relative_sign,0.06235847775141398,0.00529250088041203,0.06445662103096644,0.0012528714341871437,-0.0020981432795524565,0.005670204282444053,3,1,-3.364648008112868
validation,g05_full_reconstruction,1.0,total,loss_structure,0.6034561670621237,0.008390739535920209,0.5751118240356444,0.006161286124831568,0.028344343026479108,0.0039078706919127406,3,3,4.69700113671407
validation,g05_full_reconstruction,1.0,total,loss_total,0.9505398721694945,0.00411360467470486,0.9174023350874583,0.0049323163583624464,0.03313753708203641,0.003003583945689542,3,3,3.4861806487300644
validation,g05_full_reconstruction,1.0,total,mean_position_3d_error,0.7619606323242188,0.006611324419174861,0.7270961201985676,0.007607637931930087,0.03486451212565104,0.006875300278604627,3,3,4.5756316857608965
validation,g05_full_reconstruction,1.0,total,mean_position_mae,0.37324229303995765,0.0028949214919786292,0.35676071166992185,0.00394055614615469,0.016481581370035803,0.0025835584634572016,3,3,4.415786120002044
validation,g05_full_reconstruction,1.0,total,observations_per_sample,32.0,0.0,32.0,0.0,0.0,0.0,3,0,0.0
validation,g05_full_reconstruction,1.0,total,observed_sample_fraction,1.0,0.0,1.0,0.0,0.0,0.0,3,0,0.0
validation,g05_full_reconstruction,1.0,total,pairwise_relative_sign_accuracy,0.9527333348592122,0.000808273953132696,0.9536666641235353,0.0009237529425582364,0.0009333292643229166,0.0005773524716187943,3,3,0.09796332616627054
validation,g05_full_reconstruction,1.0,total,position_mae_x,0.44847957738240557,0.008614477383037904,0.4277170193990072,0.01830679261773676,0.020762557983398433,0.016589991313062432,3,3,4.629543691728642
validation,g05_full_reconstruction,1.0,total,position_mae_y,0.44898594411214193,0.01376379827941438,0.4279971644083658,0.010795759144498852,0.02098877970377605,0.02054288583879721,3,2,4.674707522365943
validation,g05_full_reconstruction,1.0,total,position_mae_z,0.22226132329305015,0.002056271708106556,0.21456790860493977,0.004126778487436099,0.007693414688110356,0.0032391099024859336,3,3,3.4614275547917246
validation,g05_full_reconstruction,1.0,total,relative_configuration_accuracy,0.9163333333333333,0.0015275252316519481,0.918,0.0017320508075688791,0.001666666666666668,0.0011547005383792527,3,3,0.18188432157148068
validation,g05_full_reconstruction,1.0,total,relative_sign_accuracy,0.9606666742960611,0.0008326653002743309,0.9614666697184244,0.0009237617522242103,0.0007999954223633088,0.0006928295731873026,3,3,0.08327502595523198
validation,g05_sign_only,1.0,structure,absolute_sign_accuracy,0.8758666712443034,0.006388531797011105,0.8742666651407878,0.0007571859657940743,-0.0016000061035156277,0.005670983433307191,3,1,-0.18267690232379463
validation,g05_sign_only,1.0,structure,absolute_sign_set_accuracy,0.8376666666666667,0.005131601439446889,0.8363333333333333,0.0030550504633038962,-0.0013333333333333346,0.0020816659994661348,3,1,-0.15917230401910085
validation,g05_sign_only,1.0,structure,charge_mae,0.2889803110758464,0.007700826258081107,0.29392683029174804,0.0008534053657891854,-0.004946519215901686,0.0069666716247039785,3,1,-1.7117149599176023
validation,g05_sign_only,1.0,structure,charge_magnitude_mae,0.1546840031941732,0.0012658159167000785,0.1560904712677002,0.001032375694643951,-0.0014064680735270212,0.0004329634707797206,3,0,-0.9092524401256262
validation,g05_sign_only,1.0,structure,global_invariant_charge_mae,0.1873232510884603,0.001436354444185792,0.18865822410583497,0.002374742679846547,-0.0013349730173746743,0.0017433515882114344,3,1,-0.7126574035084707
validation,g05_sign_only,1.0,structure,global_sign_accuracy,0.8573333333333334,0.001527525231651948,0.8566666666666666,0.0020816659994661343,-0.0006666666666666673,0.0011547005383792525,3,0,-0.07776049766718514
validation,g05_sign_only,1.0,structure,global_sign_bce,0.34575668017069505,0.003280300678535243,0.3433457113901774,0.0037724135773134202,0.0024109687805175897,0.0006304221730197798,3,3,0.6973021546040208
validation,g05_sign_only,1.0,structure,loss_global_sign,0.34575668144226074,0.003280301230450994,0.34334571290016175,0.0037724137310984882,0.00241096854209899,0.000630422347843243,3,3,0.6973020830839989
validation,g05_sign_only,1.0,structure,loss_magnitude,0.07413283785184224,0.0012185596680482761,0.07455102509260178,0.0009502141521142688,-0.0004181872407595331,0.0005295437552809566,3,1,-0.5641052641142632
validation,g05_sign_only,1.0,structure,loss_position,0.4598700594902039,0.0034935504395640585,0.4428653566042582,0.007135556768268684,0.01700470288594565,0.008677801921415885,3,3,3.6977190697729876
validation,g05_sign_only,1.0,structure,loss_relative_sign,0.06270871793230375,0.0019352293867770816,0.06691147497296333,0.0021666052743162336,-0.004202757040659588,0.00027792854976620054,3,0,-6.70202992380838
validation,g05_sign_only,1.0,structure,loss_structure,0.5967116146087647,0.005378706230942058,0.5843278562227885,0.00407993865980566,0.012383758385976162,0.00887858825937642,3,3,2.0753338937596517
validation,g05_sign_only,1.0,structure,loss_total,0.9424682960510253,0.007001235073684402,0.9276735691229502,0.0018908757628782955,0.014794726928075153,0.00827192083075373,3,3,1.5697851047155187
validation,g05_sign_only,1.0,structure,mean_position_3d_error,0.7502333450317383,0.00506160605971358,0.7339550069173177,0.006579260914319397,0.016278338114420587,0.007592313640712875,3,3,2.1697700085207408
validation,g05_sign_only,1.0,structure,mean_position_mae,0.3687271067301432,0.0025538306079283583,0.36013848368326823,0.00312522171238283,0.008588623046874985,0.00395157504207148,3,3,2.329262723057857
validation,g05_sign_only,1.0,structure,observations_per_sample,32.0,0.0,32.0,0.0,0.0,0.0,3,0,0.0
validation,g05_sign_only,1.0,structure,observed_sample_fraction,1.0,0.0,1.0,0.0,0.0,0.0,3,0,0.0
validation,g05_sign_only,1.0,structure,pairwise_relative_sign_accuracy,0.9541999969482422,0.0008717743628329343,0.9535999857584635,0.0015099670891627606,-0.0006000111897786672,0.001907884081280164,3,2,-0.06288107228019757
validation,g05_sign_only,1.0,structure,position_mae_x,0.4439825083414714,0.007202592622389209,0.4292897936503092,0.014639949289154044,0.014692714691162104,0.013319048511099316,3,3,3.3093003474501272
validation,g05_sign_only,1.0,structure,position_mae_y,0.44049248123168944,0.014979616186547924,0.43501404317220055,0.022396118269877946,0.005478438059488906,0.02329290423600999,3,2,1.243707507599288
validation,g05_sign_only,1.0,structure,position_mae_z,0.22170628801981607,0.000786658937266827,0.21611157417297364,0.0016439223945977123,0.005594713846842449,0.002284816635828714,3,3,2.5234800044743855
validation,g05_sign_only,1.0,structure,relative_configuration_accuracy,0.9186666666666667,0.0015275252316519481,0.9176666666666667,0.0025166114784235852,-0.0010000000000000009,0.0034641016151377583,3,2,-0.10885341074020329
validation,g05_sign_only,1.0,structure,relative_sign_accuracy,0.9614666697184244,0.0008326653002743309,0.9610666631062825,0.0010066605578834117,-0.00040000661214193806,0.0017435749800842335,3,2,-0.041603793947333004
validation,g05_sign_only,1.0,total,absolute_sign_accuracy,0.8749333368937174,0.006027716515744503,0.8748666610717774,0.00030550288208395257,-6.66758219401246e-05,0.006331930849851281,3,1,-0.007620674527826803
validation,g05_sign_only,1.0,total,absolute_sign_set_accuracy,0.8363333333333333,0.005131601439446889,0.8363333333333333,0.0030550504633038962,0.0,0.002645751311064593,3,2,0.0
validation,g05_sign_only,1.0,total,charge_mae,0.2901997896830241,0.007648055149818871,0.2927908554077148,0.0015576071230597368,-0.0025910657246907367,0.008509128060882453,3,1,-0.8928558244376655
validation,g05_sign_only,1.0,total,charge_magnitude_mae,0.15483147366841635,0.0013489426830960464,0.15595194180806476,0.0008217617614795497,-0.0011204681396484357,0.0006607069151712725,3,0,-0.7236694924495813
validation,g05_sign_only,1.0,total,global_invariant_charge_mae,0.1874068342844645,0.001527227951259446,0.18897288386027014,0.0028934502843956976,-0.001566049575805667,0.002371057316116289,3,1,-0.8356416572453078
validation,g05_sign_only,1.0,total,global_sign_accuracy,0.858,0.0010000000000000009,0.8576666666666667,0.0037859388972001857,-0.00033333333333333365,0.002886751345948131,3,1,-0.03885003885003889
validation,g05_sign_only,1.0,total,global_sign_bce,0.34531883621215825,0.003943135968049536,0.3409183731079102,0.0015430731988938632,0.0044004631042480575,0.004054073093221605,3,3,1.2743188736870654
validation,g05_sign_only,1.0,total,loss_global_sign,0.345318838040034,0.00394313577492921,0.340918374935786,0.0015430735151553718,0.0044004631042480384,0.004054072057856259,3,3,1.2743188669417096
validation,g05_sign_only,1.0,total,loss_magnitude,0.07428164217869442,0.001262760759537516,0.07435799417893092,0.0006228420380001616,-7.635200023651163e-05,0.0007979860077099282,3,2,-0.10278717324643509
validation,g05_sign_only,1.0,total,loss_position,0.46068965363502506,0.004643240093770292,0.4435032502015432,0.006031391166109494,0.01718640343348186,0.007778023743715466,3,3,3.7305815960645705
validation,g05_sign_only,1.0,total,loss_relative_sign,0.06181989459196727,0.003089012323652964,0.06782808756828308,0.0037418555762775015,-0.006008192976315818,0.001543076196420311,3,0,-9.718866419899248
validation,g05_sign_only,1.0,total,loss_structure,0.5967911914189656,0.005420186459378829,0.5856893321673075,0.001752875940355717,0.01110185925165815,0.006943535954041333,3,3,1.8602585646851992
validation,g05_sign_only,1.0,total,loss_total,0.9421100294589996,0.007135709225240914,0.9266077071030935,0.0029996930428640065,0.01550232235590617,0.009979255007782939,3,3,1.6454895788348922
validation,g05_sign_only,1.0,total,mean_position_3d_error,0.7515714848836262,0.007160576267874344,0.735283167521159,0.004331355807857687,0.01628831736246746,0.006667771527750292,3,3,2.167234613084017
validation,g05_sign_only,1.0,total,mean_position_mae,0.36926424662272134,0.0033130684298828014,0.3611621640523275,0.0014590748983933349,0.008102082570393854,0.00289244515505231,3,3,2.194115093593608
validation,g05_sign_only,1.0,total,observations_per_sample,32.0,0.0,32.0,0.0,0.0,0.0,3,0,0.0
validation,g05_sign_only,1.0,total,observed_sample_fraction,1.0,0.0,1.0,0.0,0.0,0.0,3,0,0.0
validation,g05_sign_only,1.0,total,pairwise_relative_sign_accuracy,0.953933329264323,0.0013316615368975488,0.9528666559855142,0.002722738222109698,-0.0010666732788086053,0.0034428667859486306,3,2,-0.11181843071058517
validation,g05_sign_only,1.0,total,position_mae_x,0.44433227666219083,0.006614940930520783,0.4288194020589193,0.013834399479808942,0.015512874603271479,0.012656901061269949,3,3,3.4912779057609034
validation,g05_sign_only,1.0,total,position_mae_y,0.442044994354248,0.017446579862756845,0.4373507652282715,0.018444005561699884,0.004694229125976519,0.020056249425836527,3,2,1.0619346867243649
validation,g05_sign_only,1.0,total,position_mae_z,0.2214154211680094,0.0012716794570614787,0.21731627464294434,0.0004519680867434848,0.0040991465250651005,0.0009532631945651037,3,3,1.8513374106651224
validation,g05_sign_only,1.0,total,relative_configuration_accuracy,0.918,0.002645751311064593,0.9163333333333333,0.004725815626252613,-0.001666666666666668,0.006429100507328643,3,2,-0.1815541031227307
validation,g05_sign_only,1.0,total,relative_sign_accuracy,0.9609333368937175,0.001616579369355214,0.9603999989827474,0.0021166134485041937,-0.0005333379109700628,0.0034019703560104453,3,2,-0.05550207183925098
