test_example_index,mean_position_mae,mean_position_3d_error,position_mae_x,position_mae_y,position_mae_z,charge_magnitude_mae,charge_mae,global_invariant_charge_mae,relative_sign_accuracy,relative_configuration_accuracy,global_sign_accuracy,absolute_sign_accuracy,absolute_sign_set_accuracy,geometric_relative_sign_accuracy,geometric_relative_configuration_accuracy,geometric_mean_position_3d_error,relative_negative_count_accuracy,global_probability,global_target,global_confidence,relative_confidence,global_oracle_charge_mae,field_relative_l2,magnitude_field_relative_l2,g00_relative_l2
3325,0.4518560469150543,0.9133049249649048,0.41609182953834534,0.6860638856887817,0.2534123361110687,0.2658957242965698,0.2658957242965698,0.2658957242965698,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.8824421167373657,1.0,0.923188328742981,1.0,0.923188328742981,0.9968388080596924,0.2658957242965698,0.3454107120981799,0.33773479378676885,0.530224971565239
7163,0.3071304261684418,0.6176021695137024,0.3001596927642822,0.2724446952342987,0.3487868309020996,0.13236433267593384,0.13236433267593384,0.13236433267593384,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.614353358745575,1.0,0.03386998176574707,0.0,0.9661300182342529,0.9695366024971008,0.13236433267593384,0.36739648227754673,0.36739648227754673,3.0478195837636766
3908,0.3999449610710144,0.8211150169372559,0.6852203011512756,0.29853758215904236,0.21607689559459686,0.1998104602098465,0.1998104602098465,0.1998104602098465,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.8273334503173828,1.0,0.03341091424226761,0.0,0.966589093208313,0.9979947805404663,0.1998104602098465,0.48058904241203193,0.3733187136943275,0.44764720534741576
7636,0.47437620162963867,0.9740137457847595,0.6297138333320618,0.42170190811157227,0.37171274423599243,0.2309274673461914,0.833810031414032,0.7356341481208801,0.6000000238418579,0.0,0.0,0.4000000059604645,0.0,0.20000000298023224,0.0,0.7429892420768738,0.0,0.023032547906041145,1.0,0.976967453956604,0.9872997403144836,0.7356341481208801,0.20125527327456313,0.20125527327456313,0.35965578955367267
2960,0.44420862197875977,0.858633816242218,0.6617515683174133,0.3508465886116028,0.3200276792049408,0.12704937160015106,1.463565468788147,0.12704937160015106,1.0,1.0,0.0,0.0,0.0,0.6000000238418579,0.0,0.7332597374916077,1.0,0.7512556910514832,0.0,0.7512556910514832,0.9932383298873901,0.12704937160015106,1.9192437727557887,0.371666855666327,0.9062219999656397
8828,0.5823171734809875,1.160235047340393,0.5317687392234802,0.7710348963737488,0.44414788484573364,0.15519468486309052,0.15519468486309052,0.15519468486309052,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,1.3294004201889038,1.0,0.13510777056217194,0.0,0.8648922443389893,0.771786093711853,0.15519468486309052,0.5470666837762426,0.5278000232199554,1.107143463808116
8812,0.330674946308136,0.6547050476074219,0.4471559524536133,0.4202285408973694,0.12464042007923126,0.17169909179210663,0.17169909179210663,0.17169909179210663,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6547050476074219,1.0,0.6161948442459106,1.0,0.6161948442459106,0.3359887897968292,0.17169909179210663,0.239641549227697,0.239641549227697,0.4327295658414728
1523,0.4035460352897644,0.8414542078971863,0.6970317959785461,0.24179568886756897,0.2718106210231781,0.13182587921619415,0.13182587921619415,0.13182587921619415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8414542078971863,1.0,0.9280059933662415,1.0,0.9280059933662415,0.9979293346405029,0.13182587921619415,0.31959050012736007,0.2891000931623995,0.7685987972492587
750,0.2967018187046051,0.5776627659797668,0.3073050379753113,0.3822610378265381,0.20053930580615997,0.14156171679496765,0.14156171679496765,0.14156171679496765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5776627659797668,1.0,0.6251311302185059,1.0,0.6251311302185059,0.5638096928596497,0.14156171679496765,0.243676140894935,0.2408531153103911,0.7420547663749599
6564,0.4328438341617584,0.8950169682502747,0.5795244574546814,0.5182512998580933,0.20075567066669464,0.1247226819396019,0.1247226819396019,0.1247226819396019,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.8320228457450867,1.0,0.8967863917350769,1.0,0.8967863917350769,0.8704545497894287,0.1247226819396019,0.153150678360842,0.153150678360842,0.20019150196367116
8993,0.45790746808052063,0.9609571695327759,0.5837192535400391,0.5433215498924255,0.2466816008090973,0.17045627534389496,0.17045627534389496,0.17045627534389496,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.8756479620933533,1.0,0.022614844143390656,0.0,0.9773851633071899,0.9990479350090027,0.17045627534389496,1.119148800079682,1.100840444899562,3.894704216832194
